dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.5221201446136835,0.25793684935042593,0.4754489324215791,0.6157556371987146,0.10841588434948718,0.6530989824236818,0.3893617021276596,0.6752767527675276,0.27389790000000014,-1,1217.3305441607993,0.0017236999999998837|0.0024102999999999764|0.001564600000000027|0.0021739999999998982|0.0010978000000001487|0.013912099999999983|0.002583599999999908|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.425531914893617,0.7970935271859988,0.5962784771194446,0.778389297968376,0.8123260311775399,0.30300583187480606,0.8427382053654024,0.6677740863787376,0.7416974169741697,0.21905850000000004,-1,1129.1206863971615,0.001685099999999995|0.001953399999999883|0.0008112000000000119|0.0030559999999999476|0.0017424000000001438|0.012336499999999972|0.0039933000000003105|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.3617021276595745,0.7970935271859989,0.5962784771194446,0.7783892979683761,0.8123260311775401,0.30300583187480606,0.8427382053654024,0.6677740863787376,0.7416974169741697,0.27811810000000015,-1,1129.1206863971615,0.0018780000000000463|0.0027823000000000153|0.000736300000000023|0.001989699999999983|0.0010573000000000388|0.019765900000000114|0.00374730000000012|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.7659574468085106,0.8494829669094853,0.7410757057667212,0.8362108745449927,0.9291174022616162,0.254804783225916,0.8926919518963923,0.7183098591549296,0.940959409594096,0.254324,-1,1136.4134204687946,0.0019305000000000572|0.0021227999999999803|0.0007721999999998896|0.0022649999999999615|0.0033734999999999182|0.016014899999999832|0.004093200000000019|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.2558870000000002,-1,1033.6894364360307,0.001747799999999966|0.0034715000000000718|0.0007186000000001247|0.0019925999999999|0.0010845999999999911|0.016549499999999995|0.001992299999999947|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.5957446808510638,0.7955882134788664,0.5905591572123177,0.7768064630264099,0.809205356417735,0.3102643818780981,0.8408880666049954,0.6655518394648829,0.7343173431734318,0.30773929999999994,-1,1112.1363896628734,0.0025199999999998557|0.002878700000000123|0.0008325000000000138|0.002577099999999888|0.0014840000000000408|0.02231519999999998|0.0032532999999999035|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.7659574468085106,0.8494829669094855,0.7410757057667212,0.8362108745449928,0.9291174022616162,0.272019754656179,0.8926919518963923,0.7183098591549296,0.940959409594096,0.2552315999999999,-1,1136.5405767041818,0.0016411999999998983|0.0019407999999998538|0.0006899999999998574|0.0020161999999999125|0.0013148000000000604|0.013933299999999926|0.002307499999999907|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.5106382978723404,0.5738036967885345,0.36098340995402756,0.5330518747822804,0.6007689764309972,0.19216709943653446,0.7428307123034228,0.48936170212765956,0.5940959409594095,0.23374190000000006,-1,1183.4097279339153,0.001736600000000088|0.002704100000000098|0.0007333000000000478|0.0020751999999999438|0.0011693000000001508|0.013623299999999894|0.0020567999999998587|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,1.0,1.0,0.4751663815301377,1.0,1.0,1.0,0.2281413000000001,-1,1033.6894364360307,0.0025504000000000637|0.0019296000000001978|0.0006668000000000784|0.0020724000000000853|0.001083499999999793|0.0146598|0.0022367000000000914|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.3404255319148936,0.5439398176583019,0.22022820669756057,0.4941011930291705,0.622943065885531,0.13376454917134403,0.633672525439408,0.3684210526315789,0.6457564575645757,0.23651860000000013,-1,1204.967212196291,0.0037519999999999776|0.0023729999999999585|0.0006901999999999742|0.0019492999999999316|0.0011445999999999401|0.014976499999999948|0.0024652999999998926|
